"treeID","bin","95th_eucDist","bin_numb"
72,"(19.4,19.9].95%",1.68879926660125,19.4
72,"(19.9,20.4].95%",1.14875491470512,19.9
72,"(20.4,20.9].95%",1.1447534328025,20.4
72,"(20.9,21.4].95%",1.21699808806887,20.9
72,"(21.4,21.9].95%",1.25420092094403,21.4
72,"(21.9,22.4].95%",0.841598964143532,21.9
72,"(22.4,22.9].95%",0.782613435860605,22.4
72,"(22.9,23.4].95%",0.41975766211468,22.9
73,"(1.4,1.9].95%",1.86082312327996,NA
73,"(1.9,2.4].95%",1.877769453943,NA
73,"(2.4,2.9].95%",1.91221256226992,NA
73,"(2.9,3.4].95%",1.9059955573745,NA
73,"(3.4,3.9].95%",4.20336918321705,NA
73,"(3.9,4.4].95%",2.00856377814895,NA
73,"(4.4,4.9].95%",1.92763646196974,NA
73,"(4.9,5.4].95%",1.90480021022776,NA
73,"(5.4,5.9].95%",5.58498412041974,NA
73,"(5.9,6.4].95%",5.67113912871807,NA
73,"(6.4,6.9].95%",4.34465202890257,NA
73,"(6.9,7.4].95%",3.78859263786395,NA
73,"(7.4,7.9].95%",2.0649145924431,NA
73,"(7.9,8.4].95%",1.87101708902392,NA
73,"(8.4,8.9].95%",4.13965294323052,NA
73,"(8.9,9.4].95%",3.75638415685009,NA
73,"(9.4,9.9].95%",1.58101283352,NA
73,"(9.9,10.4].95%",5.59952373067793,NA
73,"(10.4,10.9].95%",5.61787062735341,10.4
73,"(10.9,11.4].95%",3.64181754196403,10.9
73,"(11.4,11.9].95%",4.2478459127005,11.4
73,"(11.9,12.4].95%",2.51229459284769,11.9
73,"(12.4,12.9].95%",2.22290812711256,12.4
73,"(12.9,13.4].95%",4.91478050562479,12.9
73,"(13.4,13.9].95%",3.0082758940854,13.4
73,"(13.9,14.4].95%",3.91331004871985,13.9
73,"(14.4,14.9].95%",4.15216209687782,14.4
73,"(14.9,15.4].95%",2.83606556381756,14.9
73,"(15.4,15.9].95%",6.20854884630195,15.4
73,"(15.9,16.4].95%",5.563805816655,15.9
73,"(16.4,16.9].95%",4.26528085262984,16.4
73,"(16.9,17.4].95%",5.80228268163771,16.9
73,"(17.4,17.9].95%",4.61518908585156,17.4
73,"(17.9,18.4].95%",5.32111770983963,17.9
73,"(18.4,18.9].95%",4.66303085050563,18.4
73,"(18.9,19.4].95%",4.20829597281863,18.9
73,"(19.4,19.9].95%",2.9898963070542,19.4
73,"(19.9,20.4].95%",3.87573070989011,19.9
73,"(20.4,20.9].95%",4.60784784521361,20.4
73,"(20.9,21.4].95%",3.0783808593147,20.9
73,"(21.4,21.9].95%",3.82456790423232,21.4
73,"(21.9,22.4].95%",3.27078766142036,21.9
73,"(22.4,22.9].95%",3.48684557550445,22.4
73,"(22.9,23.4].95%",3.19466044959818,22.9
73,"(23.4,23.9].95%",2.89687347722507,23.4
73,"(23.9,24.4].95%",1.76732416787806,23.9
73,"(24.4,24.9].95%",1.92013100277432,24.4
73,"(24.9,25.4].95%",1.70331323024975,24.9
73,"(25.4,25.9].95%",1.25221183296254,25.4
73,"(25.9,26.4].95%",1.52630028371569,25.9
74,"(1.45,1.95].95%",0.479123185386272,1.45
74,"(1.95,2.45].95%",0.385375468558606,1.95
74,"(2.45,2.95].95%",0.274722682045884,2.45
74,"(2.95,3.45].95%",0.351519688656164,2.95
74,"(3.45,3.95].95%",0.236782122269643,3.45
74,"(3.95,4.45].95%",0.259389230371757,3.95
74,"(4.45,4.95].95%",0.228386308555867,4.45
74,"(4.95,5.45].95%",0.202027597333568,4.95
74,"(5.45,5.95].95%",0.198717402145488,5.45
74,"(5.95,6.45].95%",0.239719075841149,5.95
74,"(6.45,6.95].95%",0.501693981023405,6.45
74,"(6.95,7.45].95%",1.1817066434732,6.95
74,"(7.45,7.95].95%",0.169093041442953,7.45
74,"(7.95,8.45].95%",3.40689484558923,7.95
74,"(8.45,8.95].95%",NA,8.45
74,"(8.95,9.45].95%",0.147979510664947,8.95
74,"(9.45,9.95].95%",0.140434198546694,9.45
74,"(9.95,10.4].95%",0.133191428983894,9.95
74,"(10.4,10.9].95%",0.156872769110045,10.4
74,"(11.4,11.9].95%",2.09911684938939,11.4
74,"(11.9,12.4].95%",3.08605152970849,11.9
74,"(12.4,12.9].95%",2.94952489969503,12.4
74,"(12.9,13.4].95%",2.57114985053293,12.9
74,"(13.4,13.9].95%",2.45805914517912,13.4
74,"(14.4,14.9].95%",2.19879191948418,14.4
74,"(14.9,15.4].95%",1.70536143367324,14.9
74,"(15.4,15.9].95%",2.22945697826346,15.4
74,"(15.9,16.4].95%",2.28501976295509,15.9
74,"(16.4,16.9].95%",NA,16.4
74,"(16.9,17.4].95%",1.73812816925691,16.9
74,"(17.9,18.4].95%",0.470589403347999,17.9
74,"(18.4,18.9].95%",0.497508920875615,18.4
75,"(1.38,1.88].95%",1.42337508957612,1.38
75,"(1.88,2.38].95%",1.32690435581619,1.88
75,"(2.38,2.88].95%",1.35376817920925,2.38
75,"(2.88,3.38].95%",1.29966419016999,2.88
75,"(3.38,3.88].95%",1.31977524240145,3.38
75,"(3.88,4.38].95%",1.31746765321319,3.88
75,"(4.38,4.88].95%",1.21477128522639,4.38
75,"(4.88,5.38].95%",1.29907950599864,4.88
75,"(5.38,5.88].95%",1.32210581995102,5.38
75,"(5.88,6.38].95%",1.2211611826274,5.88
75,"(6.38,6.88].95%",1.27993375480543,6.38
75,"(6.88,7.38].95%",1.45126790809557,6.88
75,"(7.38,7.88].95%",1.24164447399574,7.38
75,"(7.88,8.38].95%",1.62233139559566,7.88
75,"(8.38,8.88].95%",1.17573936456975,8.38
75,"(8.88,9.38].95%",1.16006597356419,8.88
75,"(9.38,9.88].95%",1.21171371921059,9.38
75,"(9.88,10.4].95%",1.16348621700505,9.88
75,"(10.4,10.9].95%",1.60742266862824,10.4
75,"(10.9,11.4].95%",1.28337988068497,10.9
75,"(11.4,11.9].95%",3.11825658974373,11.4
75,"(11.9,12.4].95%",3.57741063276335,11.9
75,"(12.4,12.9].95%",3.14727289319424,12.4
75,"(12.9,13.4].95%",3.02476231839066,12.9
75,"(13.4,13.9].95%",3.55717191438255,13.4
75,"(13.9,14.4].95%",3.55335010934765,13.9
75,"(14.4,14.9].95%",2.84787778074006,14.4
75,"(14.9,15.4].95%",2.5120116362033,14.9
75,"(15.4,15.9].95%",2.64166773036663,15.4
75,"(15.9,16.4].95%",3.0231995147851,15.9
75,"(16.4,16.9].95%",3.41436507236912,16.4
75,"(16.9,17.4].95%",3.76169156952841,16.9
75,"(17.4,17.9].95%",3.58700403793539,17.4
75,"(17.9,18.4].95%",3.61062592204227,17.9
75,"(18.4,18.9].95%",4.20719387925969,18.4
75,"(18.9,19.4].95%",3.53441425466176,18.9
75,"(19.4,19.9].95%",3.30894239345645,19.4
75,"(19.9,20.4].95%",3.14040637007356,19.9
75,"(20.4,20.9].95%",2.83600539525707,20.4
75,"(20.9,21.4].95%",2.4998877261262,20.9
75,"(21.4,21.9].95%",2.07668466909732,21.4
75,"(21.9,22.4].95%",2.11819580934603,21.9
75,"(22.4,22.9].95%",2.21812254303804,22.4
75,"(22.9,23.4].95%",1.70406970229856,22.9
75,"(23.4,23.9].95%",0.961718624355437,23.4
75,"(23.9,24.4].95%",0.220595336805452,23.9
75,"(24.4,24.9].95%",0.762640150959723,24.4
76,"(1.39,1.89].95%",0.794285001280252,1.39
76,"(1.89,2.39].95%",0.886049726314065,1.89
76,"(2.39,2.89].95%",0.890546251034701,2.39
76,"(2.89,3.39].95%",0.80382518924152,2.89
76,"(3.39,3.89].95%",0.782795625629529,3.39
76,"(3.89,4.39].95%",0.697994195449006,3.89
76,"(4.39,4.89].95%",0.678749409935545,4.39
76,"(4.89,5.39].95%",0.665728964090709,4.89
76,"(5.39,5.89].95%",0.682110849965064,5.39
76,"(5.89,6.39].95%",0.661333501191656,5.89
76,"(6.39,6.89].95%",0.608589274166077,6.39
76,"(6.89,7.39].95%",2.93825601057771,6.89
76,"(7.39,7.89].95%",3.13405196534189,7.39
76,"(7.89,8.39].95%",3.00134825687971,7.89
76,"(8.39,8.89].95%",2.84697451807823,8.39
76,"(8.89,9.39].95%",3.13965143862684,8.89
76,"(9.39,9.89].95%",3.13747194814925,9.39
76,"(9.89,10.4].95%",3.15524526459538,9.89
76,"(10.4,10.9].95%",3.11462383862972,10.4
76,"(10.9,11.4].95%",2.50464479614829,10.9
76,"(11.4,11.9].95%",3.32758929312723,11.4
76,"(11.9,12.4].95%",3.3833382921409,11.9
76,"(12.4,12.9].95%",3.87181737773557,12.4
76,"(12.9,13.4].95%",3.21337517272653,12.9
76,"(13.4,13.9].95%",3.31691395278408,13.4
76,"(13.9,14.4].95%",3.24637591708944,13.9
76,"(14.4,14.9].95%",3.57157001771535,14.4
76,"(14.9,15.4].95%",3.28328649338325,14.9
76,"(15.4,15.9].95%",2.98255606296672,15.4
76,"(15.9,16.4].95%",3.13791451222301,15.9
76,"(16.4,16.9].95%",3.14680969079449,16.4
76,"(16.9,17.4].95%",3.0039533431698,16.9
76,"(17.4,17.9].95%",2.62928548964883,17.4
76,"(17.9,18.4].95%",2.13737249861463,17.9
76,"(18.4,18.9].95%",1.93200615100392,18.4
76,"(18.9,19.4].95%",1.55187710598351,18.9
76,"(19.4,19.9].95%",0.526549857602568,19.4
76,"(19.9,20.4].95%",1.08664590336545,19.9
76,"(20.4,20.9].95%",NA,20.4
77,"(1.37,1.87].95%",1.15464457239395,1.37
77,"(1.87,2.37].95%",1.17074428921576,1.87
77,"(2.37,2.87].95%",1.14463097835904,2.37
77,"(2.87,3.37].95%",1.09819789946291,2.87
77,"(3.37,3.87].95%",1.09506633857971,3.37
77,"(3.87,4.37].95%",1.12177582431509,3.87
77,"(4.37,4.87].95%",1.16693894245786,4.37
77,"(4.87,5.37].95%",1.15787743297715,4.87
77,"(5.37,5.87].95%",1.1234525232802,5.37
77,"(5.87,6.37].95%",1.02318101620551,5.87
77,"(6.37,6.87].95%",1.10750473549294,6.37
77,"(6.87,7.37].95%",1.00249863212765,6.87
77,"(7.37,7.87].95%",1.11045446807461,7.37
77,"(7.87,8.37].95%",1.11857600253442,7.87
77,"(8.37,8.87].95%",1.11701111795796,8.37
77,"(8.87,9.37].95%",1.08693151487516,8.87
77,"(9.37,9.87].95%",1.06121796845808,9.37
77,"(10.4,10.9].95%",1.05285782899778,10.4
77,"(10.9,11.4].95%",1.02431452045776,10.9
77,"(11.4,11.9].95%",1.06190685084618,11.4
77,"(12.4,12.9].95%",1.00765018640867,12.4
77,"(12.9,13.4].95%",3.92122276985825,12.9
77,"(13.4,13.9].95%",2.58851575474194,13.4
77,"(13.9,14.4].95%",1.27352495516731,13.9
78,"(1.37,1.87].95%",1.93581745396602,1.37
78,"(1.87,2.37].95%",0.845937141149274,1.87
78,"(2.37,2.87].95%",0.850027277134682,2.37
78,"(2.87,3.37].95%",0.803320920074473,2.87
78,"(3.37,3.87].95%",0.77169100550522,3.37
78,"(3.87,4.37].95%",0.739286818340505,3.87
78,"(4.37,4.87].95%",0.737325395202458,4.37
78,"(4.87,5.37].95%",0.640683149388674,4.87
78,"(5.37,5.87].95%",0.66319219654163,5.37
78,"(5.87,6.37].95%",0.707660731239996,5.87
78,"(6.37,6.87].95%",0.629610040857119,6.37
78,"(6.87,7.37].95%",0.56415798252199,6.87
78,"(7.37,7.87].95%",0.510722742119084,7.37
78,"(7.87,8.37].95%",1.35727768632192,7.87
78,"(8.37,8.87].95%",0.535168932146867,8.37
78,"(8.87,9.37].95%",0.485918124938176,8.87
78,"(9.37,9.87].95%",0.541842711337965,9.37
78,"(9.87,10.4].95%",0.555456093059176,9.87
78,"(10.4,10.9].95%",0.590724717163807,10.4
78,"(10.9,11.4].95%",2.24461546743158,10.9
78,"(11.4,11.9].95%",2.16705529971805,11.4
78,"(11.9,12.4].95%",1.85182453662985,11.9
78,"(12.4,12.9].95%",1.32719364799493,12.4
78,"(12.9,13.4].95%",2.13685610183265,12.9
78,"(13.4,13.9].95%",2.13665774928366,13.4
78,"(13.9,14.4].95%",0.485583308845745,13.9
78,"(14.4,14.9].95%",1.86021125604727,14.4
78,"(14.9,15.4].95%",2.36681256969478,14.9
78,"(15.4,15.9].95%",2.41565049013741,15.4
78,"(15.9,16.4].95%",2.3978893522001,15.9
78,"(16.4,16.9].95%",2.12872606560694,16.4
78,"(16.9,17.4].95%",2.19317203759178,16.9
78,"(17.4,17.9].95%",2.26256928584207,17.4
78,"(17.9,18.4].95%",2.43669942613333,17.9
78,"(18.4,18.9].95%",2.38647814268321,18.4
78,"(18.9,19.4].95%",1.85769277953848,18.9
78,"(19.4,19.9].95%",2.29123839528994,19.4
78,"(19.9,20.4].95%",1.74074348919629,19.9
78,"(20.4,20.9].95%",1.87642299407801,20.4
78,"(20.9,21.4].95%",1.81171826434386,20.9
78,"(21.4,21.9].95%",2.07498283587665,21.4
78,"(21.9,22.4].95%",1.85094787757053,21.9
78,"(22.4,22.9].95%",1.46770346264386,22.4
78,"(22.9,23.4].95%",1.4446068520921,22.9
78,"(23.4,23.9].95%",1.31180585465034,23.4
78,"(23.9,24.4].95%",1.01990148171992,23.9
79,"(1.37,1.87].95%",0.979733957969482,1.37
79,"(1.87,2.37].95%",0.72287996849688,1.87
79,"(2.37,2.87].95%",0.694935486544259,2.37
79,"(2.87,3.37].95%",0.686182390606169,2.87
79,"(3.37,3.87].95%",0.679115915224682,3.37
79,"(3.87,4.37].95%",0.776516939426345,3.87
79,"(4.37,4.87].95%",1.11260785026719,4.37
79,"(4.87,5.37].95%",0.896656352695221,4.87
79,"(5.37,5.87].95%",0.706128567920304,5.37
79,"(5.87,6.37].95%",0.711837557162532,5.87
79,"(6.37,6.87].95%",0.783673308833986,6.37
79,"(6.87,7.37].95%",0.69100474541609,6.87
79,"(7.37,7.87].95%",0.76033575396896,7.37
79,"(7.87,8.37].95%",0.574605670238884,7.87
79,"(8.37,8.87].95%",0.830840731210789,8.37
79,"(8.87,9.37].95%",1.33778477136042,8.87
79,"(9.37,9.87].95%",1.56822415217956,9.37
79,"(9.87,10.4].95%",1.86637725454766,9.87
79,"(10.4,10.9].95%",2.49990088588843,10.4
79,"(10.9,11.4].95%",1.50962598272,10.9
79,"(11.4,11.9].95%",1.88457159348144,11.4
79,"(11.9,12.4].95%",3.11616647431536,11.9
79,"(12.4,12.9].95%",3.3934545362481,12.4
79,"(12.9,13.4].95%",3.03730448887687,12.9
79,"(13.4,13.9].95%",3.15747743988999,13.4
79,"(13.9,14.4].95%",3.37117846389558,13.9
79,"(14.4,14.9].95%",3.27235515696882,14.4
79,"(14.9,15.4].95%",2.65774923739165,14.9
79,"(15.4,15.9].95%",2.61263747129617,15.4
79,"(15.9,16.4].95%",2.55609990464972,15.9
79,"(16.4,16.9].95%",2.59866846986854,16.4
79,"(16.9,17.4].95%",2.33858244308156,16.9
79,"(17.4,17.9].95%",2.23369356938506,17.4
79,"(17.9,18.4].95%",1.80335853454907,17.9
79,"(18.4,18.9].95%",1.41553295029799,18.4
79,"(18.9,19.4].95%",1.15978596269041,18.9
79,"(19.4,19.9].95%",0.758906191177073,19.4
80,"(1.37,1.87].95%",0.880102911231773,1.37
80,"(1.87,2.37].95%",0.853103333144634,1.87
80,"(2.37,2.87].95%",0.829291873942957,2.37
80,"(2.87,3.37].95%",0.8331597203595,2.87
80,"(3.37,3.87].95%",0.786908027104679,3.37
80,"(3.87,4.37].95%",0.779540717533149,3.87
80,"(4.37,4.87].95%",0.744862529552414,4.37
80,"(4.87,5.37].95%",0.727615224157809,4.87
80,"(5.37,5.87].95%",0.720499866637496,5.37
80,"(5.87,6.37].95%",0.69613792282938,5.87
80,"(6.37,6.87].95%",0.696219646553885,6.37
80,"(6.87,7.37].95%",0.764560535614464,6.87
80,"(7.37,7.87].95%",0.679013342246039,7.37
80,"(7.87,8.37].95%",0.803493259190698,7.87
80,"(8.37,8.87].95%",0.676713991611029,8.37
80,"(8.87,9.37].95%",1.55848056225594,8.87
80,"(9.37,9.87].95%",0.668370619684277,9.37
80,"(9.87,10.4].95%",2.41589804579815,9.87
80,"(10.4,10.9].95%",4.80938390962882,10.4
80,"(10.9,11.4].95%",4.86107418255959,10.9
80,"(11.4,11.9].95%",4.77322355979049,11.4
80,"(11.9,12.4].95%",3.90787286540889,11.9
80,"(12.4,12.9].95%",3.43818955253105,12.4
80,"(12.9,13.4].95%",3.2429765194302,12.9
80,"(13.4,13.9].95%",3.74890745023141,13.4
80,"(13.9,14.4].95%",3.66926844692135,13.9
80,"(14.4,14.9].95%",3.26153166089127,14.4
80,"(14.9,15.4].95%",3.40552009834045,14.9
80,"(15.4,15.9].95%",3.5032750878667,15.4
80,"(15.9,16.4].95%",3.59549253868066,15.9
80,"(16.4,16.9].95%",3.8821620102617,16.4
80,"(16.9,17.4].95%",3.87053305920651,16.9
80,"(17.4,17.9].95%",3.29550294813665,17.4
80,"(17.9,18.4].95%",3.22919655045695,17.9
80,"(18.4,18.9].95%",2.92986793673008,18.4
80,"(18.9,19.4].95%",3.08536743008211,18.9
80,"(19.4,19.9].95%",2.6840963181883,19.4
80,"(19.9,20.4].95%",2.63292326590156,19.9
80,"(20.4,20.9].95%",2.83802098509801,20.4
80,"(20.9,21.4].95%",1.99132772146961,20.9
80,"(21.4,21.9].95%",1.89492905106799,21.4
80,"(21.9,22.4].95%",1.90998517266326,21.9
80,"(22.4,22.9].95%",1.77715212590685,22.4
80,"(22.9,23.4].95%",1.5663381123606,22.9
80,"(23.4,23.9].95%",1.47421584186939,23.4
80,"(23.9,24.4].95%",1.31518777417674,23.9
80,"(24.4,24.9].95%",1.18173505460894,24.4
80,"(24.9,25.4].95%",1.18640685626202,24.9
80,"(25.4,25.9].95%",0.253496089566074,25.4
81,"(2.18,2.68].95%",1.19026061319226,2.18
81,"(2.68,3.18].95%",1.18369191040559,2.68
81,"(4.18,4.68].95%",NA,4.18
81,"(4.68,5.18].95%",1.17452027495826,4.68
81,"(5.18,5.68].95%",1.53006532566921,5.18
81,"(5.68,6.18].95%",3.24237567230116,5.68
81,"(6.18,6.68].95%",3.26925551138181,6.18
81,"(6.68,7.18].95%",3.16595794618036,6.68
81,"(7.18,7.68].95%",4.54436720881998,7.18
81,"(7.68,8.18].95%",5.11455977568213,7.68
81,"(8.18,8.68].95%",4.77071552356386,8.18
81,"(8.68,9.18].95%",3.8659989624282,8.68
81,"(9.18,9.68].95%",5.06770727776064,9.18
81,"(9.68,10.2].95%",5.0645159006564,9.68
81,"(10.2,10.7].95%",5.02977765881165,10.2
81,"(10.7,11.2].95%",4.46944304549021,10.7
81,"(11.2,11.7].95%",4.48253896424814,11.2
81,"(11.7,12.2].95%",4.04747005870459,11.7
81,"(12.2,12.7].95%",3.81839912270972,12.2
81,"(12.7,13.2].95%",3.75633078921968,12.7
81,"(13.2,13.7].95%",3.32775795904368,13.2
81,"(13.7,14.2].95%",3.19863689132851,13.7
81,"(14.2,14.7].95%",2.63106739414908,14.2
81,"(14.7,15.2].95%",5.08388471107785,14.7
81,"(15.2,15.7].95%",5.36126150281046,15.2
81,"(15.7,16.2].95%",3.02644180652654,15.7
81,"(16.2,16.7].95%",3.24011693100351,16.2
81,"(16.7,17.2].95%",2.82917920793815,16.7
81,"(17.2,17.7].95%",2.01363059496465,17.2
81,"(17.7,18.2].95%",3.1728751753421,17.7
81,"(18.2,18.7].95%",3.84049165618278,18.2
81,"(18.7,19.2].95%",4.07729480013913,18.7
81,"(19.2,19.7].95%",3.53531110557073,19.2
82,"(1.38,1.88].95%",1.38025208696264,1.38
82,"(1.88,2.38].95%",1.38992521358946,1.88
82,"(2.38,2.88].95%",1.51697996954491,2.38
82,"(2.88,3.38].95%",1.76457378664245,2.88
82,"(3.38,3.88].95%",1.52648312715132,3.38
82,"(3.88,4.38].95%",1.48691768401484,3.88
82,"(4.38,4.88].95%",1.53628383945872,4.38
82,"(4.88,5.38].95%",1.68969304789672,4.88
82,"(5.38,5.88].95%",1.49274326157222,5.38
82,"(5.88,6.38].95%",1.82335155669108,5.88
82,"(6.38,6.88].95%",1.67917419653046,6.38
82,"(6.88,7.38].95%",2.06316742120293,6.88
82,"(7.38,7.88].95%",2.44636814618987,7.38
82,"(7.88,8.38].95%",2.22433383304338,7.88
82,"(8.38,8.88].95%",2.42762711503501,8.38
82,"(8.88,9.38].95%",2.14815103075191,8.88
82,"(9.38,9.88].95%",2.53989769351469,9.38
82,"(9.88,10.4].95%",2.79569126928085,9.88
82,"(10.4,10.9].95%",3.53566639545374,10.4
82,"(10.9,11.4].95%",4.09030847896703,10.9
82,"(11.4,11.9].95%",4.10345330176227,11.4
82,"(11.9,12.4].95%",3.61505755095515,11.9
82,"(12.4,12.9].95%",4.24658137255847,12.4
82,"(12.9,13.4].95%",4.03099455446167,12.9
82,"(13.4,13.9].95%",3.79158322045622,13.4
82,"(13.9,14.4].95%",4.10805856598459,13.9
82,"(14.4,14.9].95%",4.03560250323296,14.4
82,"(14.9,15.4].95%",3.50720650437348,14.9
82,"(15.4,15.9].95%",3.59220293429423,15.4
82,"(15.9,16.4].95%",3.61953485549111,15.9
82,"(16.4,16.9].95%",3.68619166793659,16.4
82,"(16.9,17.4].95%",3.46722014378496,16.9
82,"(17.4,17.9].95%",3.59158213732633,17.4
82,"(17.9,18.4].95%",3.43965586891617,17.9
82,"(18.4,18.9].95%",2.82134734616535,18.4
82,"(18.9,19.4].95%",2.91232678978914,18.9
82,"(19.4,19.9].95%",1.88029891248664,19.4
83,"(1.37,1.87].95%",1.94754381214088,1.37
83,"(1.87,2.37].95%",1.95526085211726,1.87
83,"(2.37,2.87].95%",1.97172091213473,2.37
83,"(2.87,3.37].95%",1.99941827676632,2.87
83,"(3.37,3.87].95%",1.96567678343622,3.37
83,"(3.87,4.37].95%",2.61907254561311,3.87
83,"(4.37,4.87].95%",2.09673165176228,4.37
83,"(4.87,5.37].95%",2.11267450648395,4.87
83,"(5.37,5.87].95%",1.9393611444826,5.37
83,"(5.87,6.37].95%",1.95139234436623,5.87
83,"(6.37,6.87].95%",2.02368973256218,6.37
83,"(6.87,7.37].95%",1.98639770630014,6.87
83,"(7.37,7.87].95%",2.31670036800918,7.37
83,"(7.87,8.37].95%",3.91148645201431,7.87
83,"(8.37,8.87].95%",3.75858787135143,8.37
83,"(8.87,9.37].95%",3.37318421200284,8.87
83,"(9.37,9.87].95%",3.41077644550188,9.37
83,"(9.87,10.4].95%",2.90255338346064,9.87
83,"(10.4,10.9].95%",3.426139850925,10.4
83,"(10.9,11.4].95%",4.21186849711152,10.9
83,"(11.4,11.9].95%",3.90847904637737,11.4
83,"(11.9,12.4].95%",3.57748408240486,11.9
83,"(12.4,12.9].95%",3.37315072396532,12.4
83,"(12.9,13.4].95%",2.26101662308086,12.9
83,"(13.4,13.9].95%",2.52779566395357,13.4
83,"(13.9,14.4].95%",3.20047816667262,13.9
83,"(14.4,14.9].95%",3.44206397497215,14.4
83,"(14.9,15.4].95%",3.10279471707166,14.9
83,"(15.4,15.9].95%",2.20080472109639,15.4
83,"(15.9,16.4].95%",2.24783486356997,15.9
83,"(16.4,16.9].95%",1.85574654526929,16.4
83,"(16.9,17.4].95%",2.07606888281902,16.9
83,"(17.4,17.9].95%",1.55996231790007,17.4
83,"(17.9,18.4].95%",1.65583177942918,17.9
83,"(18.4,18.9].95%",1.71462632991698,18.4
83,"(18.9,19.4].95%",1.41223145526736,18.9
83,"(19.4,19.9].95%",1.57688364897243,19.4
83,"(19.9,20.4].95%",1.66337233187741,19.9
84,"(1.8,2.3].95%",0.461709231120972,NA
84,"(2.3,2.8].95%",1.60310230497935,NA
84,"(2.8,3.3].95%",1.17796477001937,NA
84,"(3.3,3.8].95%",0.548359819108201,NA
84,"(3.8,4.3].95%",1.32131598528031,NA
84,"(4.3,4.8].95%",1.61739231554225,NA
84,"(4.8,5.3].95%",2.36991182487832,NA
84,"(5.3,5.8].95%",1.52586033315301,NA
84,"(5.8,6.3].95%",1.78574858227445,NA
84,"(6.3,6.8].95%",3.01679680536721,NA
84,"(6.8,7.3].95%",3.32883463154764,NA
84,"(7.3,7.8].95%",2.68199146586886,NA
84,"(7.8,8.3].95%",2.49827994497972,NA
84,"(8.3,8.8].95%",2.2237298193454,NA
84,"(8.8,9.3].95%",2.62555142762427,NA
84,"(9.3,9.8].95%",3.11631592239978,NA
84,"(9.8,10.3].95%",3.29846661340027,NA
84,"(10.3,10.8].95%",2.50019495099255,10.3
84,"(10.8,11.3].95%",2.53304136267491,10.8
84,"(11.3,11.8].95%",2.37890702267828,11.3
84,"(11.8,12.3].95%",1.38033824343329,11.8
84,"(12.3,12.8].95%",2.48237785481545,12.3
84,"(12.8,13.3].95%",2.43864249804225,12.8
84,"(13.3,13.8].95%",1.61667650020746,13.3
84,"(13.8,14.3].95%",1.89413195837016,13.8
84,"(14.3,14.8].95%",2.48664352508282,14.3
84,"(14.8,15.3].95%",2.96875487627522,14.8
84,"(15.3,15.8].95%",2.12288872803971,15.3
84,"(15.8,16.3].95%",1.33146328077,15.8
84,"(16.3,16.8].95%",1.3645317044583,16.3
84,"(16.8,17.3].95%",1.02965346266856,16.8
84,"(17.3,17.8].95%",2.35162464459487,17.3
85,"(1.41,1.91].95%",0.937514193126547,1.41
85,"(1.91,2.41].95%",1.27003225827548,1.91
85,"(2.41,2.91].95%",0.789355708345426,2.41
85,"(2.91,3.41].95%",1.00891220173584,2.91
85,"(3.41,3.91].95%",0.588952257337334,3.41
85,"(3.91,4.41].95%",1.02155697054077,3.91
85,"(4.41,4.91].95%",1.25415586468868,4.41
85,"(4.91,5.41].95%",0.912778661856728,4.91
85,"(5.41,5.91].95%",0.551305998450158,5.41
85,"(5.91,6.41].95%",0.710221390549115,5.91
85,"(6.41,6.91].95%",0.548508825784122,6.41
85,"(6.91,7.41].95%",2.13454282268351,6.91
85,"(7.41,7.91].95%",3.01792158942914,7.41
85,"(7.91,8.41].95%",3.05171044591054,7.91
85,"(8.41,8.91].95%",3.23720610720106,8.41
85,"(8.91,9.41].95%",3.18927865775408,8.91
85,"(9.41,9.91].95%",3.02133228601256,9.41
85,"(9.91,10.4].95%",2.4427235551476,9.91
85,"(10.4,10.9].95%",2.74913797347904,10.4
85,"(10.9,11.4].95%",2.93935496411995,10.9
85,"(11.4,11.9].95%",2.79335526081766,11.4
85,"(11.9,12.4].95%",2.44919680711716,11.9
85,"(12.4,12.9].95%",1.89712046527201,12.4
85,"(12.9,13.4].95%",2.18456848434325,12.9
85,"(13.4,13.9].95%",1.97752531224634,13.4
85,"(13.9,14.4].95%",2.02229214692503,13.9
85,"(14.4,14.9].95%",1.84824169230725,14.4
85,"(14.9,15.4].95%",1.24350309804691,14.9
85,"(15.4,15.9].95%",1.29638080860865,15.4
85,"(15.9,16.4].95%",1.53847065754881,15.9
85,"(16.4,16.9].95%",1.41228713988356,16.4
85,"(16.9,17.4].95%",NA,16.9
85,"(17.9,18.4].95%",1.30336107044624,17.9
85,"(18.4,18.9].95%",1.26247306905213,18.4
86,"(1.4,1.9].95%",0.550629268291326,NA
86,"(1.9,2.4].95%",0.541624175231093,NA
86,"(2.4,2.9].95%",0.55274527146004,NA
86,"(2.9,3.4].95%",0.542906419232704,NA
86,"(3.4,3.9].95%",0.455121420697509,NA
86,"(3.9,4.4].95%",0.441490350884264,NA
86,"(4.4,4.9].95%",0.44687905091296,NA
86,"(4.9,5.4].95%",0.352155878780847,NA
86,"(5.4,5.9].95%",0.357779089052599,NA
86,"(5.9,6.4].95%",0.334687784467204,NA
86,"(6.4,6.9].95%",0.961909905953957,NA
86,"(6.9,7.4].95%",0.958382395889828,NA
86,"(7.4,7.9].95%",3.16333500655767,NA
86,"(7.9,8.4].95%",2.58741410812487,NA
